COD_PAI4;COD_SAL;CANTI;FOBDOL;FOBPES
GTM;BOG;584,00;6523,85;25813308,72
GTM;BOG;515,88;7221,50;28573742,34
GTM;MDE;2761,00;4993,10;19715455,07
GTM;MDE;900,00;33200,00;129992276,00
GTM;MDE;25,00;322,50;1262726,17
GTM;MDE;7,00;83,86;331124,56
GTM;MDE;14,00;166,46;669703,51
GTM;MDE;4,00;66,94;269313,67
GTM;MDE;870,00;3905,80;15617380,33
GTM;MDE;100,00;1399,58;5630804,12
GTM;MDE;66,00;411,73;1631604,39
GTM;MDE;3,00;48,34;194481,97
GTM;MDE;3,00;45,60;183458,37
GTM;MDE;3,00;19,96;80303,27
GTM;MDE;2,00;21,65;87102,49
GTM;MDE;3,00;41,55;167164,36
GTM;MDE;30,00;298,20;1199721,17
GTM;MDE;4,00;38,94;156663,79
GTM;MDE;2427,00;16041,26;63360334,52
GTM;MDE;66,00;718,67;2840895,63
GTM;MDE;6,00;53,88;212747,33
GTM;MDE;3,00;20,78;83602,30
GTM;MDE;354360,00;49433,00;193551451,19
GTM;MDE;52,80;6989,04;27557994,39
GTM;MDE;25,80;3456,00;13818850,56
GTM;MDE;1203,70;89457,14;354437688,52
GTM;MDE;50,00;459,50;1833198,22
GTM;MDE;24,70;3078,61;12282268,52
GTM;MDE;25,00;234,25;934552,08
GTM;MDE;36,94;2475,36;9958893,10
GTM;MDE;47,21;3477,60;13991115,09
GTM;MDE;34,21;2875,20;11567533,39
GTM;MDE;4,10;288,00;1158684,48
GTM;MDE;600,00;6,00;23898,90
GTM;MDE;41,00;655,09;2564959,03
GTM;MDE;1633,00;1783,45;7102589,62
GTM;MDE;30,00;1780,00;6843761,80
GTM;MDE;17,00;278,38;1113105,21
GTM;MDE;6,00;53,10;212320,88
GTM;MDE;237,00;118,50;472003,27
GTM;MDE;3,17;81,00;322635,15
GTM;MDE;0,03;0,95;3783,99
GTM;MDE;425,00;12229,00;48219313,87
GTM;MDE;483,00;7065,66;28117974,25
GTM;MDE;35,00;427,79;1693676,76
GTM;MDE;258,00;3418,66;13630749,31
GTM;MDE;299,00;2125,13;8438636,80
GTM;MDE;1577,00;9410,46;37435674,42
GTM;MDE;54,00;611,56;2443112,67
GTM;MDE;444,00;2842,53;11292303,16
GTM;MDE;62,00;298,35;1182738,33
GTM;MDE;1232,00;7390,88;29430655,04
GTM;MDE;640,00;6884,04;27402964,69
GTM;MDE;50,00;293,52;1163646,06
GTM;MDE;168,00;563,62;2246015,82
GTM;MDE;127,00;492,83;1958944,96
GTM;MDE;2093,00;7017,15;27877407,01
GTM;MDE;875,00;7676,40;30528049,09
GTM;MDE;20,00;360,00;1393722,00
GTM;MDE;167,00;2249,32;8974773,19
GTM;MDE;937,00;13228,56;52552276,41
GTM;MDE;15,00;135,00;522645,75
GTM;MDE;1640,00;4654,08;18544988,99
GTM;MDE;3405,00;13740,64;54938167,68
GTM;MDE;1328,00;8238,17;32686077,38
GTM;MDE;62,00;602,61;2393472,77
GTM;MDE;2697,00;5880,90;23379440,15
GTM;MDE;6112,00;13133,06;52411934,85
GTM;MDE;2131,00;12990,39;51651622,84
GTM;MDE;284,00;2923,40;11544916,47
GTM;MDE;183,00;664,67;2644884,49
GTM;MDE;30164,00;121312,96;482073579,12
GTM;MDE;2067,00;8802,56;35099436,01
GTM;MDE;4860,00;40027,98;158984257,55
GTM;MDE;231,00;5339,48;21303838,40
GTM;MDE;343,00;8422,43;33631980,75
GTM;MDE;1415,00;19193,68;76459404,56
GTM;MDE;1576,00;7905,22;31386296,40
GTM;MDE;686,00;2877,03;11446862,48
GTM;MDE;743,00;5040,55;20093510,59
GTM;MDE;1191,00;21939,53;86875808,29
GTM;MDE;483,00;1039,57;4147932,62
GTM;MDE;1784,00;10718,02;42538637,74
GTM;MDE;12,00;154,44;615157,68
GTM;MDE;57,00;2558,04;10228348,52
GTM;MDE;132,00;6141,53;24556969,12
GTM;MDE;16,00;324,96;1294153,20
GTM;MDE;1133,00;12643,14;50283162,22
GTM;MDE;1176,00;13417,79;53419903,17
GTM;MDE;192,00;1930,07;7688099,99
GTM;MDE;18,00;179,55;718183,84
GTM;MDE;157,00;3496,69;13927840,77
GTM;MDE;100,00;3164,79;12606402,37
GTM;MDE;28,00;967,04;3844551,61
GTM;MDE;605,00;17344,91;69087302,12
GTM;MDE;152,00;1669,47;6637518,45
GTM;MDE;1246,00;19060,21;75697515,54
GTM;MDE;208,00;5640,56;22458493,75
GTM;MDE;451,00;8973,80;35766810,28
GTM;MDE;295,00;7411,88;29470712,17
GTM;MDE;79,00;1764,60;6907648,50
GTM;MDE;461,00;9869,44;39281979,62
GTM;MDE;189,00;2751,92;10917474,40
GTM;MDE;249,00;5297,80;21018149,76
GTM;MDE;4527,00;82576,55;328959054,08
GTM;MDE;740,00;14896,76;59238319,94
GTM;MDE;721,00;15262,14;60787527,02
GTM;MDE;314,00;2111,76;8398153,83
GTM;MDE;26,00;382,23;1522271,53
GTM;MDE;802,00;13774,99;54723319,48
GTM;MDE;1708,00;27640,61;110039263,32
GTM;MDE;623,00;8098,41;32266423,13
GTM;MDE;1513,00;2980,61;11872216,72
GTM;MDE;6,00;120,00;471910,80
GTM;MDE;1,00;3,99;15954,05
GTM;MDE;740,00;8423,63;33681968,79
GTM;MDE;225,00;2255,54;8982116,12
GTM;MDE;160,00;1096,51;4366196,74
GTM;MDE;63,00;1690,47;6759705,72
GTM;MDE;349,00;6935,39;27523942,23
GTM;MDE;2239,00;13965,07;55709901,44
GTM;MDE;2371,00;23717,53;94076436,19
GTM;MDE;24,00;177,34;699855,14
GTM;MDE;57,00;680,74;2707757,53
GTM;MDE;8,00;74,24;296849,38
GTM;MDE;18,00;174,60;698139,84
GTM;MDE;2,00;18,56;74212,34
GTM;MDE;1,00;9,70;38785,54
GTM;MDE;54,00;638,28;2552168,96
GTM;MDE;60,00;709,20;2835743,29
GTM;MDE;3,00;35,46;141787,16
GTM;MDE;14,00;162,51;649797,86
GTM;MDE;48,00;1200,00;4789056,00
GTM;MDE;326,00;10603,30;42319442,23
GTM;MDE;210,00;1828,50;7209830,35
GTM;MDE;0,78;20,00;79663,00
GTM;MDE;700,00;382,50;1523468,75
GTM;MDE;12,00;2,40;9559,56
GTM;MDE;8,05;52,95;209510,44
GTM;MDE;15,29;90,20;360748,58
GTM;MDE;0,47;12,00;47797,80
GTM;MDE;100,00;140,00;557550,00
GTM;MDE;450,00;1017,40;4051795,50
GTM;MDE;1250,00;1012,00;4030290,00
GTM;MDE;3750,00;9446,56;37620925,20
GTM;MDE;3750,00;4832,95;19247223,37
GTM;MDE;8,00;336,00;1343499,36
GTM;MDE;115,00;303,90;1210281,75
GTM;MDE;140,00;1680,10;6690998,25
GTM;MDE;416,00;5610,07;22342103,77
GTM;MDE;20,00;39,60;157707,00
GTM;MDE;1140,00;3339,90;13301151,75
GTM;MDE;158,00;4404,90;17247077,60
GTM;MDE;200,00;1510,60;6015964,50
GTM;MDE;126,00;9800,00;39185398,00
GTM;MDE;76,00;2888,00;11547696,88
GTM;MDE;0,20;20,00;79663,00
GTM;MDE;30,00;100,50;401850,25
GTM;MDE;2000,00;20,00;79988,60
GTM;MDE;1700,00;68,00;271961,24
GTM;MDE;52,00;639,39;2511431,41
GTM;MDE;25,00;253,50;1000954,89
GTM;MDE;41,00;279,67;1090855,14
GTM;MDE;157,00;941,89;3684567,95
GTM;MDE;10,00;89,00;342188,09
GTM;MDE;66,00;440,55;1729006,91
GTM;MDE;5,00;25,35;100095,48
GTM;MDE;224,00;1346,11;5222251,98
GTM;MDE;33,00;321,69;1249760,41
GTM;MDE;33,00;102,81;403232,70
GTM;MDE;30,00;284,61;1096467,24
GTM;MDE;221,00;704,49;2731422,78
GTM;MDE;267,00;2444,95;9395579,49
GTM;MDE;7,00;183,60;701728,38
GTM;MDE;96,00;297,09;1164590,77
GTM;MDE;171,00;1080,50;4198363,03
GTM;MDE;6,00;20,76;81971,69
GTM;MDE;2404,00;4643,64;17855120,92
GTM;MDE;113,00;621,14;2432909,20
GTM;MDE;4,00;37,68;144872,44
GTM;MDE;14,00;58,38;230515,76
GTM;MDE;3450,00;12697,17;49662130,64
GTM;MDE;60,00;239,10;924901,70
GTM;MDE;408,00;2836,67;11144730,17
GTM;MDE;2,00;22,06;87104,79
GTM;MDE;169,00;961,02;3754071,62
GTM;MDE;48,00;252,36;979560,08
GTM;MDE;25,00;153,91;597397,61
GTM;MDE;63,00;503,38;1962614,53
GTM;MDE;173,00;1943,98;7583673,04
GTM;MDE;137,00;1014,24;3962553,24
GTM;MDE;48,00;513,45;2018051,49
GTM;MDE;5,00;49,05;188587,93
GTM;MDE;148,00;1640,20;6376774,04
GTM;MDE;811,00;16881,46;67206246,20
GTM;MDE;54,00;287,94;1129530,05
GTM;MDE;10,00;10,00;39825,00
GTM;MDE;20,00;8,00;31860,00
GTM;MDE;20,00;18,00;71685,00
GTM;MDE;20,00;10,00;39825,00
GTM;MDE;2,00;2,00;7965,00
GTM;MDE;1,95;10,00;39154,30
GTM;MDE;0,50;15,00;59737,50
GTM;MDE;20,00;18,00;71685,00
GTM;MDE;10,00;1,00;3982,50
GTM;MDE;10,00;3,00;11947,50
GTM;MDE;15,00;6,00;23895,00
GTM;MDE;20,00;10,00;39825,00
GTM;MDE;1,00;1,00;3915,43
GTM;MDE;5,00;1,00;3982,50
GTM;MDE;30,00;9,00;35842,50
GTM;MDE;100,00;465,00;1851862,50
GTM;MDE;390,00;9152,00;36212267,52
GTM;MDE;50,00;1,50;5974,72
GTM;MDE;18,00;693,00;2770967,43
GTM;MDE;12,00;252,00;1007624,52
GTM;MDE;2,00;67,20;268699,87
GTM;MDE;2,00;43,20;169146,57
GTM;MDE;2,00;79,20;310102,05
GTM;MDE;2,00;52,20;204385,44
GTM;MDE;12,00;340,20;1332029,28
GTM;MDE;2,00;96,30;377055,90
GTM;MDE;1,00;26,10;102192,72
GTM;MDE;18,00;486,00;1902898,98
GTM;MDE;1,00;44,10;172670,46
GTM;MDE;28,00;1083,60;4242759,94
GTM;MDE;211,00;601,35;2360761,78
GTM;MDE;906,00;4469,45;17546032,72
HND;BOG;3,89;428,40;1695075,98
HND;BOG;1200,00;7560,96;29271878,59
HND;BOG;259,00;4325,19;17113738,78
HND;BOG;951,00;28945,98;114532295,82
HND;BOG;70,00;3204,50;12679437,42
HND;BOG;132,00;2167,46;8576119,02
HND;BOG;44,00;243,10;961888,35
HND;BOG;2,00;6,00;23740,56
HND;BOG;0,21;23,00;91005,48
HND;BOG;3,00;3,60;14244,33
HND;BOG;12,00;9,60;37984,89
HND;BOG;35,00;3321,17;12693677,79
HND;BOG;288,00;7616,83;29111905,10
HND;MDE;196,70;2409,57;9501006,79
HND;MDE;899,77;3075,61;12175959,44
HND;MDE;3000,00;572,12;2278839,77
HND;MDE;253000,00;15471,00;61233293,56
HND;MDE;4,00;285,00;1125333,90
HND;MDE;3,00;41,70;166776,23
HND;MDE;2801,00;44649,51;176725375,22
HND;MDE;132,00;1621,08;6275930,16
HND;MDE;42,00;774,29;3096718,65
HND;MDE;305,00;5426,40;21008036,28
HND;MDE;33,00;309,66;1238463,49
HND;MDE;2,12;19,01;72657,17
HND;MDE;120,00;19207,24;76818011,87
HND;MDE;22600,00;19210,00;73858800,10
HND;MDE;180,00;2257,45;9006209,64
HND;MDE;7,00;17,51;66924,09
HND;MDE;7,00;392,89;1501645,22
HND;MDE;14,00;387,64;1481579,45
HND;MDE;36,00;470,10;1796745,70
HND;MDE;6,00;97,85;373987,59
HND;MDE;14,00;77,31;295482,68
HND;MDE;7,00;75,59;288908,75
HND;MDE;4,00;32,34;123605,09
HND;MDE;2,00;64,02;244687,64
HKG;BOG;700,00;9765,00;39286645,65
HKG;BOG;4092,00;12357,44;49716576,18
HKG;MDE;2,31;364969,00;1459332196,19
HKG;MDE;593,32;23198680,49;91415471660,65
HKG;MDE;4,64;525724,00;2089981574,58
IND;MDE;49,12;2715990,00;10709230049,70
IND;MDE;628,27;35912308,61;141790794513,01
IND;MDE;127,66;7392693,97;28689273398,65
IDN;BOG;359,00;1795,00;7149754,25
ITA;BOG;22,00;2728,00;10794041,28
ITA;BOG;561,00;48504,00;191918687,04
ITA;BOG;132,00;33572,00;132836346,72
ITA;BOG;10,00;6889,00;27258119,64
ITA;BOG;55,00;20840,00;82458878,40
ITA;BOG;39,00;6741,76;26675526,29
ITA;BOG;25,00;5300,00;20970828,00
ITA;BOG;53,00;14000,00;55394640,00
ITA;BOG;82,00;25312,00;100153509,12
ITA;BOG;54,00;9804,00;38792075,04
ITA;BOG;22,00;4312,00;17061549,12
ITA;BOG;346,00;18162,88;71866157,06
ITA;BOG;315,00;5625,90;22495217,40
ITA;BOG;32,00;3933,04;15691059,73
ITA;BOG;32,00;9538,56;38054562,04
ITA;BOG;39,00;15268,32;60913726,05
ITA;BOG;68,00;28273,44;112798302,55
ITA;BOG;39,00;8898,24;35499973,39
ITA;BOG;89,00;23632,96;94284875,56
ITA;BOG;32,00;6476,80;25839517,44
ITA;BOG;37,00;7080,32;28247290,65
ITA;BOG;30,00;3532,80;14094282,24
ITA;BOG;22,00;4048,00;16149698,40
ITA;BOG;65,00;6219,20;24811809,36
ITA;MDE;18420,00;3897,00;15552459,36
ITA;MDE;2085,00;1096,75;4357485,82
ITA;MDE;61,28;1498809,98;5909852715,43
ITA;MDE;381,64;12144078,68;47884466557,60
ITA;MDE;13290,00;7294,50;29102089,48
ITA;MDE;106,50;2491103,61;9960702695,62
ITA;MDE;27710,00;12232,42;48575397,12
ITA;MDE;1137,41;35340549,55;139014533271,03
ITA;MDE;20,00;2502,40;9867038,27
ITA;MDE;4,00;948,20;3738781,04
ITA;MDE;6,00;1368,96;5397850,34
ITA;MDE;6,00;1766,40;6964968,19
ITA;MDE;6,00;1148,16;4527229,32
ITA;MDE;4,00;471,04;1857324,85
ITA;MDE;3,00;231,84;914152,07
JPN;BOG;3881,00;53798,01;212061540,13
JPN;MDE;855,00;4702,50;18080219,02
JPN;MDE;50,00;260,00;1026620,40
JPN;MDE;65918,00;23023,94;92009634,35
JPN;MDE;473,00;6598,35;26546547,70
KEN;BOG;1176,00;39270,00;157076465,70
MDV;BOG;4,00;1121,74;4403693,23
MDV;BOG;15,00;4403,63;17287638,54
MDV;BOG;3,00;1374,74;5396913,04
MDV;BOG;3,00;868,74;3410473,42
MDV;BOG;3,00;743,76;2919830,69
MDV;BOG;4,00;1158,32;4547297,90
MDV;BOG;3,00;448,07;1759019,76
MEX;BOG;8000,00;28320,00;113237803,20
MEX;BOG;8000,00;28320,00;113237803,20
MEX;BOG;2,00;6492,00;26261568,24
MEX;MDE;2,00;11,48;45902,89
MEX;MDE;8073,00;55852,64;221175269,74
MEX;MDE;895,00;9155,20;36100293,46
MEX;MDE;214,00;1392,58;5490984,70
MEX;MDE;2,17;624,00;2495070,24
MEX;MDE;150,00;1156,00;4613457,28
MEX;MDE;55,00;1452,00;5794757,76
MEX;MDE;6,00;79,20;315465,48
MEX;MDE;10,00;142,69;574071,83
MEX;MDE;5,00;70,02;278900,15
MEX;MDE;7,00;398,70;1588081,90
MEX;MDE;96,00;672,00;2601614,40
MEX;MDE;11,00;155,39;623856,63
MEX;MDE;514,00;5630,04;22003160,84
MEX;MDE;496,00;6321,03;25195846,48
MEX;MDE;244,00;992,40;3895934,14
MEX;MDE;447,00;1758,31;6915852,47
MEX;MDE;165,00;366,82;1441900,05
MEX;MDE;10001,00;25334,43;100141184,29
MEX;MDE;1,00;5,10;20314,06
MEX;MDE;2,00;14,60;57316,24
MEX;MDE;124,00;620,00;2400299,00
MEX;MDE;371,00;8462,01;33752712,86
MEX;MDE;32,00;366,69;1475270,87
MEX;MDE;427,00;6744,71;26833782,66
MEX;MDE;1,00;3,90;15534,28
MEX;MDE;10,00;132,75;534081,12
MEX;MDE;33,00;435,79;1749705,33
MEX;MDE;2,00;67,80;270057,57
MEX;MDE;6,00;271,20;1080230,28
MEX;MDE;3,00;59,40;236599,11
MEX;MDE;2,00;52,20;207920,43
MEX;MDE;23,00;462,67;1846635,83
MEX;MDE;9,00;267,90;1067085,88
MEX;MDE;1,00;46,80;186411,42
MEX;MDE;10,00;318,60;1269031,59
MEX;MDE;24,00;470,10;1872478,81
MEX;MDE;9,00;284,40;1132807,86
MEX;MDE;11,00;416,40;1658583,66
MEX;MDE;3,00;63,00;250938,45
MEX;MDE;7115,00;55056,39;217657774,54
MEX;MDE;20246,00;258534,74;1030657700,58
MEX;MDE;155,00;3060,40;12186444,62
MEX;MDE;501,00;9457,60;37744146,68
MEX;MDE;11,00;242,34;965269,00
MEX;MDE;5,00;66,60;265277,79
MEX;MDE;90,00;428,00;1708096,64
MEX;MDE;26,00;1114,69;4484631,95
MEX;MDE;49,00;188,33;750146,63
MEX;MDE;18,00;11101,60;43773941,84
MEX;MDE;2964,00;4277,40;17103226,67
MEX;MDE;1180,00;42402,00;167774537,52
MEX;MDE;6,00;34,44;135797,95
MEX;MDE;953,00;6861,60;27055494,64
MEX;MDE;1,00;23,40;90591,93
MEX;MDE;6,00;121,85;481129,59
MEX;MDE;6,00;392,40;1519156,98
MEX;MDE;38,00;384,73;1519121,79
MEX;MDE;4,00;100,24;395801,64
MEX;MDE;752,00;21550,45;84714338,42
MEX;MDE;1,00;39,00;150986,55
MEX;MDE;52,00;1475,18;5824807,23
MEX;MDE;125,00;4453,79;17585967,96
MEX;MDE;25,00;1224,75;4811922,28
MEX;MDE;86,00;3656,40;14437441,65
MEX;MDE;12,00;542,85;2114509,93
MEX;MDE;11,00;390,35;1542343,12
MEX;MDE;10,00;421,20;1630654,74
MEX;MDE;141,00;5003,45;19717145,32
MEX;MDE;145,00;4349,08;17172516,34
MEX;MDE;15,00;616,80;2395172,23
MEX;MDE;7,00;252,00;975605,40
MEX;MDE;9,00;421,20;1630654,74
MEX;MDE;1,00;26,54;104794,25
MEX;MDE;4,00;106,16;419177,00
MEX;MDE;4,00;139,96;552637,65
MEX;MDE;35,00;1194,60;4662422,40
MEX;MDE;25,00;1033,50;4063748,36
MEX;MDE;16,00;746,60;2931599,01
MEX;MDE;45,00;1893,95;7478337,33
MEX;MDE;39,00;726,58;2868930,19
MEX;MDE;16,00;609,60;2376854,37
MEX;MDE;1,00;21,00;81300,45
MEX;MDE;8,00;221,32;873890,87
MEX;MDE;2,00;41,10;162284,99
MEX;MDE;13,00;142,60;559870,27
MEX;MDE;15,00;243,75;962456,62
MEX;MDE;20,00;85,00;339224,80
MEX;MDE;10,00;5,00;19954,40
MEX;MDE;150,00;5150,00;20252838,50
MEX;MDE;8,00;45,92;183261,20
MEX;MDE;3075,00;20760,49;82852624,31
MEX;MDE;1246,00;12475,68;49788941,79
MEX;MDE;86,00;511,82;2042612,19
MEX;MDE;390,00;13938,00;56382276,36
MEX;MDE;3,15;234,87;927393,58
MEX;MDE;158264,00;30558,54;119965799,57
MEX;MDE;75,00;418,63;1671576,09
MEX;MDE;7,00;64,12;255895,22
MEX;MDE;102,00;319,48;1275006,32
MEX;MDE;51,00;113,52;453044,69
MEX;MDE;6338,00;15918,13;63548606,85
MEX;MDE;396,00;5267,72;21067877,39
MEX;MDE;34,00;498,37;1993195,92
MEX;MDE;2218,00;16909,23;67417058,19
MEX;MDE;8311,00;77172,29;307590747,88
MEX;MDE;1430,00;20006,33;79934826,74
MEX;MDE;200,00;390,74;1557429,59
MEX;MDE;1138,00;3761,83;14958055,44
MEX;MDE;44,00;113183,97;451553107,51
MEX;MDE;240,00;16,33;66058,44
MEX;MDE;1,00;0,36;1456,27
MEX;MDE;1375,00;13,75;54768,31
MEX;MDE;0,11;0,40;1593,26
MEX;MDE;1,00;2,90;11667,30
MEX;MDE;5,00;14,48;58256,08
MEX;MDE;1,00;2,90;11667,30
MEX;MDE;0,85;25,20;96889,21
MEX;MDE;195,00;2567,75;9872510,87
MEX;MDE;450,00;42,00;161482,02
MEX;MDE;20,00;414,70;1594442,70
MEX;MDE;50,00;2,30;8843,06
MEX;MDE;6678,00;7826,03;30901392,49
MEX;MDE;5556,00;6653,48;26271531,91
MEX;MDE;188800,00;47200,00;185296344,00
MEX;MDE;188126,00;60521,03;241820205,66
MEX;MDE;1300,00;1747,89;6873734,73
MEX;MDE;1506,45;19522,50;78060911,47
MEX;MDE;100,00;850,00;3398733,50
MEX;MDE;453,00;9450,90;37563653,75
MEX;MDE;129,23;2,50;10113,05
MEX;MDE;14,00;484,40;1932538,02
MEX;MDE;39,00;1058,40;4222539,72
MEX;MDE;8,00;88,00;351080,40
MEX;MDE;3494,00;16329,50;64477683,93
MEX;MDE;4600,00;48440,00;193318227,20
MEX;MDE;768,00;11289,60;44577437,18
MEX;MDE;244,00;4251,20;16960374,96
MEX;MDE;137,00;4228,80;16871009,04
MEX;MDE;1172,00;23346,05;91409824,55
MEX;MDE;8,00;88,00;351080,40
MEX;MDE;85,00;2541,50;9951065,34
MEX;MDE;2092,00;18880,80;74551594,03
MEX;MDE;510,00;9221,00;36870260,71
MEX;MDE;3,00;13,13;52500,43
MEX;MDE;136,00;3359,20;13152712,45
MEX;MDE;4,00;19,22;76851,36
MEX;MDE;120,00;25492,00;100075728,84
MEX;MDE;80,00;299,06;1176080,36
MEX;MDE;10,00;404,34;1590103,44
MEX;MDE;43,90;1399,88;5621698,16
MEX;MDE;376000,00;4458,14;18034157,09
MEX;MDE;1000,00;5830,00;22826956,90
MEX;MDE;12,00;309,43;1182656,93
MEX;MDE;69,00;1567,81;5992248,21
MEX;MDE;114,00;2446,05;9348925,40
MEX;MDE;1279,00;30070,05;118953509,39
MEX;MDE;823,00;4382,60;17484601,83
MEX;MDE;3058,00;49370,60;195304169,12
MEX;MDE;164,00;1399,13;5347544,81
MEX;MDE;18,00;248,67;950429,17
MEX;MDE;40,00;496,40;1897265,62
MEX;MDE;81,00;2945,51;11257886,49
MEX;MDE;192,00;682,69;2609275,31
MEX;MDE;18,00;142,07;542998,64
MEX;MDE;16,00;51,76;197829,30
MEX;MDE;3,00;46,02;175890,74
MEX;MDE;3,00;46,02;175890,74
MEX;MDE;6,00;48,99;187242,22
MEX;MDE;825,00;18432,30;72915966,92
MEX;MDE;2,00;16,34;62452,29
MEX;MDE;3,00;44,43;169813,68
MEX;MDE;18,00;299,53;1144818,63
MEX;MDE;206,00;1184,50;4725621,97
MEX;MDE;201,00;3919,50;15505071,66
MEX;MDE;250,00;2625,00;10472568,75
MEX;MDE;34,00;348,47;1331869,76
MEX;MDE;44,24;4,00;16180,88
MEX;MDE;9,20;35,00;140812,35
MEX;MDE;45,76;4,00;16180,88
MEX;MDE;44,00;972,70;3825230,29
MEX;MDE;6,00;429,46;1710324,45
MEX;MDE;50,00;441,50;1761386,32
MEX;MDE;97,00;926,35;3695719,64
MEX;MDE;36,00;1046,97;4169558,02
MEX;MDE;2,00;4,92;19593,90
MEX;MDE;6,00;174,99;696897,67
MEX;MDE;2,00;131,81;524933,32
MEX;MDE;967,00;14153,80;56540325,75
MEX;MDE;509,00;9732,08;38826619,76
MEX;MDE;12090,00;157,90;624772,40
MEX;MDE;7160,00;43649,71;172711426,52
MEX;MDE;1070,00;9695,00;38360788,20
MEX;MDE;65,00;604,00;2430018,84
MEX;MDE;1088,00;20204,60;81287348,76
MEX;MDE;120,00;3277,00;13184059,17
MEX;MDE;65,00;470,50;1892920,30
MEX;MDE;55,00;13,96;55236,36
MEX;MDE;209,45;1137,25;4499825,29
MEX;MDE;1,00;1,00;3956,76
MEX;MDE;1273,00;21579,36;86091935,68
MEX;MDE;110,00;1840,58;7343085,93
MEX;MDE;52,00;751,40;2997747,87
MEX;MDE;48,00;823,65;3285992,85
MEX;MDE;30,00;406,41;1621393,01
MEX;MDE;1175,67;908808,59;3585977779,67
NIC;MDE;4,00;38,84;154705,54
NIC;MDE;301,00;3120,37;12428901,75
NIC;MDE;70,00;818,92;3261881,19
NIC;MDE;488,90;6715,00;26563734,20
NIC;MDE;72,00;189,60;755205,24
NIC;MDE;383,30;2030,00;7804964,30
NIC;MDE;14000,00;468,00;1799371,08
NIC;MDE;500,00;750,00;2883607,50
NIC;MDE;11,00;0,30;1186,76
NIC;MDE;85,00;4090,00;15725272,90
NIC;MDE;2,00;35,98;143916,76
NIC;MDE;10,00;120,00;477978,00
NIC;MDE;90,00;361,24;1461295,26
NIC;MDE;66,00;263,78;1067048,13
NIC;MDE;368,00;1293,17;5192845,05
NIC;MDE;1357,00;5404,53;21642108,71
NIC;MDE;24,00;239,76;969881,94
NIC;MDE;195,00;1088,95;4405042,31
NIC;MDE;142,00;2869,70;11478541,72
NIC;MDE;7,00;118,93;475709,29
NIC;MDE;5,00;119,95;479789,20
NIC;MDE;10,00;199,90;799582,00
NIC;MDE;4,00;99,96;399831,00
NIC;MDE;12,00;75,36;301433,21
NIC;MDE;707,00;8498,59;34105208,74
NIC;MDE;453,00;3502,14;13949548,94
NIC;MDE;29,00;496,18;1984675,34
NIC;MDE;570,00;14677,50;57468723,82
NIC;MDE;45,00;1755,00;6747641,55
NIC;MDE;30,00;2730,00;10799552,40
NIC;MDE;10750,00;8560,50;33864310,74
NLD;BOG;252,00;1509,00;6035139,87
NLD;BOG;1129,00;7004,98;28015927,16
NLD;BOG;7,00;86,15;344550,89
NLD;BOG;12,00;154,04;616072,19
NLD;BOG;15,00;220,02;879954,58
NLD;BOG;10,00;34,65;138580,24
NLD;MDE;3687,00;10957,33;42128851,95
NLD;MDE;900,00;9,00;35536,86
NLD;MDE;27,19;16,34;64112,03
NLD;MDE;174,00;1391,58;5448634,07
NLD;MDE;196,00;1726,93;6761673,52
NLD;MDE;6415,00;3996,90;15951148,27
NLD;MDE;360,00;361,20;1441505,85
NLD;MDE;35375,00;23611,95;94412618,19
NLD;MDE;37,00;16560,35;64840891,20
PAN;BOG;829,04;19107,83;73031081,62
PAN;BOG;952,56;1990,85;7963220,82
PAN;BOG;7,76;460,00;1835193,00
PAN;BOG;5005,00;72737,50;281599594,37
PAN;BOG;190,00;73240,22;292851752,07
PAN;BOG;65,24;184,40;735673,02
PAN;BOG;161,76;448,68;1790031,29
PAN;BOG;570,00;13443,82;51382952,23
PAN;BOG;36,00;2134,00;8513699,70
PAN;BOG;2,00;208,00;829826,40
PAN;BOG;83,00;11748,60;46871627,13
PAN;BOG;54,00;243,52;969976,68
PAN;BOG;0,59;15,02;57407,19
PAN;BOG;545,22;11601,28;45423999,74
PAN;BOG;2,48;2,00;7830,86
PAN;MDE;1535,90;12532,56;49285420,12
PAN;MDE;137,00;1077,34;4228096,93
PAN;MDE;270,00;1385,10;5430585,81
PAN;MDE;3742,00;25026,00;98307885,09
PAN;MDE;25,00;191,68;758431,75
PAN;MDE;473,00;4459,49;17652862,37
PAN;MDE;107,00;685,87;2728012,40
PAN;MDE;1151,28;24891,86;99390796,31
PAN;MDE;17,80;83,81;328152,18
PAN;MDE;50,25;1094,96;4294947,67
PAN;MDE;17,80;60,20;235708,88
PAN;MDE;50,25;3425,18;13445170,72
PAN;MDE;32,45;285,64;1123305,00
PAN;MDE;50,28;2968,86;11658875,01
PAN;MDE;17,80;113,64;444949,46
PAN;MDE;17,80;17,68;69224,80
PAN;MDE;75,00;838,50;3317743,26
PAN;MDE;6,79;302,40;1184026,03
PAN;MDE;36,22;1902,24;7529103,63
PAN;MDE;81,48;3581,28;14228050,59
PAN;MDE;32,51;826,44;3267374,20
PAN;MDE;17,80;42,60;166797,31
PAN;MDE;17,81;36,32;142208,41
PAN;MDE;261,30;8890,00;35102520,60
PAN;MDE;2,63;152,00;605340,00
PAN;MDE;122,00;3697,74;14726249,55
PAN;MDE;237,20;2317,26;8938931,14
PAN;MDE;383,00;4109,50;16400521,36
PAN;MDE;58781,00;11791,95;46657916,07
